0,1
Comment,"""SAME CONTACT AS @ 391.6m, 30cm BROKEN ZONE @ 453.3m, BECOMES FOW TOWARDS LOWER CONTACT"""
Comment,Same dac above but w/ increased foliation up to next contact and spo bi + w.mgn alt. Carb veining increasing towards contact.
Comment,"""SAME DAC AS ABOVE BUT VERY BROKEN AND SHEARED CORE, FLT FROM 131.6-132.4m"""
Comment,"""Same dacite as interval above, foliation returns and increases towards base; locally broken core; fs stretched into foliation up to 14mm, more biotite alteration."""
Comment,"""Same dacite, less foliated, fs better preserved."""
Comment,Same Dac that took out some gg6 in RHDD083
Comment,SAME DLT JUST BECOMES CG'D AND LESS WEATHERED
Comments,same fe rich brx siliceous material slight increase in goe
Comments,same fine clays with remnant foliation
comments,"""same intrusive as above but less abundant chlorite, ch occurring as common <1mm specks distributed evenly throughout interval."""
comments,Same lith as above but moderately hard pale grey alteration mineral (tremolite?) abundant throughout
comments,same lithology as previous two metres; 5% green crystalline mineral in POR.
Comments,SAME LOCATION AS nr019 BUT DRILLED GRID W
Comments,SAME LOCATION AS nr092 BUT DRILLED EAST
Comments,same only now rusty brown color on exterior
Comments,same quantity of pisolites to lump ore. Y-Bn Go coating
Comments,same rock as immediately above only now has 10;50% discontinuous quartz veins
Comments,same rock with more intense QC veining
Comments,same rock with ptygmatic small folds in veins
Lith_Desc,"Same small Quartz/Feldspar as before, plus textureless yellow saprolite."
comments,"""same strongly py-altered basalt as above, mixed with (contacts // to c.a.) finer grained less pyritic, weakly silicified basalt. Weakly brecciated."""
Comment,Same stuff with fine sed layers
Major Desc,Same texture as the banded amphibolite but appears to contain far less mafics and is much softer (chlorite - clay alt?)
Major Desc,Same texture as the banded amphibolite but appears to contain far less mafics and is much softer (chlorite - clay alt?) 
Comment,Same unit as 235.75 to 237 except fol intensity increased and clasts are typ cb size and strongly elongated. M to s clt alt of g'mass.
comments,same unit as 323.35-324.67m.
Comment,SAME UNIT AS ABOVE BUT FROM 264.2 TO 266.5 INTENSE QTZ CARB ALT IN CROSS CUTTING VEINS. POSSIBLY A SHEAR ZONE.
Comment,SAME UNIT AS ABOVE BUT RIP UP CLASTS VISIBLE
Comment,same unit as above intrusion
Comments,"Same unit as wbove but strongly banded, devoid of cordierite and greater QT in the groundmass."
comments,same unit but no sericite
Comments,Same unit with greater stress due to porphyry intrusion @ 116.3m. Biotite alteration is pervasive. Possible Zn from 115.8 to 116m or very small garnets.
Comments,"""same vein, diff minerals, goethite weathering associated with vein"""
Lith_Desc,Same with greater proportion pale sap. Quartz in sieved remnant
Comment,"""Same, with minor QV"""
Lith_Desc,sam mostly contam
Comment,SAMPLE
Comments,SAMPLE 14.6.1% Carbonate
Comment,SAMPLE BAG BROKE
COMMENTS,SAMPLE BAG NOT USED - ONE BAG IN INTERV
Comments,Sample becoming wet
Lith_Desc,SAMPLE BETWEEN 12-24m IS ALSO MISSING OR A 2m
Comments,#sample coming up moist but returns good and no water flushing through cycone
Lith_Desc,Sample Contaminated
Comments,sample contaminated by pisolites falling from above
Comment,sample damp at 27m
Comment,SAMPLED DUE TO THE PRESENCE OF SOME COAL BANDS
Comments,SAMPLED MODERATE CONTAMINATION
Lith_Desc,SAMPLE EXISTS.
Comments,Sample for Au
comments,Sample from 72 to 73 is very talc rich.
comments,sample ground to dust.  Wet slurry from 40m - no chips.
comments,Sample loss between 0-3m bliown away outside hole
Lith_Desc,Sample missing - no return
Comments,sample moist
Comments,sample principally consiting o
comments,sample pulverised to dust
Lith_Desc,Sample return and quality decreasing ChS
Comments,Sample return and quality decreasing ChS   (Colour):  brgy
Comments,Sample return dropping. From 21m change of bit.
Comments,"sample return much better from here to end of hole,"
COMMENTS,sample return poor at 45m
Lith_Desc,"Samples dry, but outside circulation is wet"
Comments,"""Samples dry to EOH, minor water in"""
Comments,Sample size ~75%
Comments,Samples of contaminated homogenised quartz grit to EOH.
Lith_Desc,samples returned dry
Comments,"""samples taken by accident, as no single samples to be taken due to barren holes either side (DCMRC007 TWIN)"""
Comments,Sample start G150642
Comments,sample start G152335
Comments,samples to EOH.  Abandoned at 52m due to bad drilling conditions.
Comments,samples wet due to water injection to stabilise collar
Comments,samples wet from 79 onwards
Lith_Desc,Sample Useless
Lith_Desc,"Sample Useless,Rock"
Lith_Desc,Sample washed away
Lith_Desc,"Sample washed away,NSR"
Lith_Desc,"Sample washed away,v poor,Fgd?"
Lith_Desc,sample washes
Comments,sample wet
Comments,Sample wet and clayey A/A + rare jasp. bands
Comments,"""Sample wet, dense and clayey A/A"""
COMMENTS,sample wet-lost return
Comments,Sample wet on rod change from 60m
Comment,SAMPLEWRAPPED
Lith_Desc,samwashes
Lith_Desc,sam washes
Lith_Desc,"sam washes,"
Lith_Desc,sam washes 10% contam Qz??
Lith_Desc,"sam washes,10% contam,Qz?"
Lith_Desc,sam washes 10% Qa contam
Lith_Desc,sam washes 10%Qa contam
Lith_Desc,"sam washes,10%Qap,Qaqz contam"
Lith_Desc,"sam washes 15%Qal,Qaqz contam"
Lith_Desc,"sam washes,20%Qas,c,Lm contam"
Lith_Desc,"sam washes,30%Qap,c contam"
Lith_Desc,"sam washes,40% Qa contam"
Lith_Desc,sam washes 50% Qa contam
Lith_Desc,"sam washes 50% Qsil,Qac contam"
Lith_Desc,"sam washes 5%Qac,qz contam"
Lith_Desc,sam washes 5%Qap contam
Lith_Desc,"sam washes 80% contam Qas,p,c"
Lith_Desc,sam washes away
Lith_Desc,"sam washes,bleached"
Lith_Desc,sam washes common qz stringers
Lith_Desc,"sam washes,contam"
Lith_Desc,"sam washes,fe rich,Qa contam"
Lith_Desc,sam washes FeS boxworks in Qz
Lith_Desc,sam washes fine qz veins
Lith_Desc,"sam washes,fresh H2O 2l/sec"
Lith_Desc,sam washes Ls cl
Lith_Desc,"sam washes,myl qz stringers"
Lith_Desc,sam washes predom Ls cl
Lith_Desc,sam washes Qa contam
Lith_Desc,"sam washes,Qa contam"
Lith_Desc,sam washes qz stringers
Lith_Desc,"sam washes,qz stringers"
Lith_Desc,sam washes Qz stringers
Lith_Desc,sam washes qz stringers LsM cl
Lith_Desc,sam washes Qz vein 44-45m
Lith_Desc,sam washes Qz vein+li
Lith_Desc,sam washes Qz vein+li 32-33
Lith_Desc,sam washes Qz vein+li+Feox ban
Lith_Desc,sam washes rare foliated chips
Lith_Desc,sam washes saprolitic clay
Lith_Desc,sam washes some qz contam
Lith_Desc,sam washes trace qz stringers
Lith_Desc,sam washes wet 33m down
Desc11,SAN
Lith_Desc,sand
Comments,Sand
Lith_Desc,"sand,abundant qz iron stained"
Comments,s and aegerine contents; possible very fine amphibole specks in quartzite layers; at 324.8 - 325.2 irregular quartz vein with coarse aegerine and possible epidote 
Lith_Desc,sand after bi Fgg
Lith_Desc,sand after bi Fgg damp
Lith_Desc,sand after bi Fgg (w.s)
Comments,sand and buckshot laterite
Comments,sand and clay
Comments,Sand and clay 40/60 mix
Comments,sand and clay (50:50)
Comments,sand and clay with common weathered schist fragments
Comments,sand and clay with increasing schist fragments
Comment_2,SAND AND CLAY WITH SILCRETE FRAGS
Comments,sand and ferricrete gravels with clay matrix (<20%)
Comments,"""sand and ferricrete gravels with clay matrix (<20%), with coarse white <1 cm fragments of possible carbonate material with no visible grains"""
Comments,"sand and ferricrete gravels with clay matrix (<20%), with coarse white <1 cm fragments of possible carbonate material with no visible grains"
Comments,sand and gravel
Comments,Sand and gravel
Comments,sand and gravel constituted by ferricrete fragments and subrounded Fe-rich nodules
Comments,sand and gravel (ironstone fragments)
Comments,sand and gravels
Comments,sand and gravels consisting of ironstone fragments and sub-angular Fe-rich nodules
Comments,"sand and gravel, surficial"
Comments,sand and gravels with <20% clay
Comments,sand and gravels with ironstone fragments and clay matrix <20%
Comments,sand and gravels with schist fragments_increasing with depth
Comments,sand and gravel with increasing clay component
Comments,sand and gravel with increasing schist fragments
Comments,sand and gravel with increasing weathered schist fragments
Comments,sand and gravel with pisolites
Comments,sand and gravel with possible carbonate/calcrete cementation
Comments,sand and lateritic nodules
Comments,sand and magnetic pisolites
Comments,sand and pisolites
Comments,sand and soil
Comments,sand and sub-angular ferricrete gravels with 5% clay
Comments,SAND BECOMING FINER AND/OR LESS ABUNDENT
COMMENTS,sand+broken pisos
Comment_2,"""sand, calcrete"""
Comments,"sand, calcrete"
Comment_2,"""sand, calcrete, clay"""
Comments,"sand, calcrete, clay"
Comment_2,sand calcrete minor pebbles
Comments,sand calcrete pebbles
Comments,Sand + clay 50/50
Comments,sand clay aggregate
Comments,sand clay aggregate_EOH
Comments,sand/clay aggregates
Comments,sand/clay aggregates   
Comments,sand/clay aggregates with common Fe nodules
Comments,sand/clay aggregates with medium-coarse grained Fe nodules
Lith_Desc,"sand,clay-granitic source"
Comment_2,sand clay minor pebbles
Comment_2,"""sand, clay, pebbles, calcrete"""
Comments,"sand, clay, pebbles, calcrete"
Comment_2,SAND & CLAY WITH CALCRETE FRAGS ON FLAT PLAIN
Comment_2,SAND & CLAY WITH INDURATED FERRUGINOUS SILCRETE & CALCRETE FRAGS
Comments,Sand coarser than above + Fe pisoliths
Comments,sand (coarse to fine grained) with white gravels and clay matrix
Comments,sand-conglomerate - (looks resid ? - boulder)
Lith_Desc,"sand,fe.mud"
Lith_Desc,"sand,fe.mud,fg Lp"
Comments,Sand +/- Fe pisoliths
Comments,"sand, ferricrete"
Comments,Sand +/- Fe stone
Comments,Sand + Fe stone pisoliths
Comments,sand (fine grained) with <10% clay
Comments,"""sand (fine grained) with <5% clay, and pisolitic Fe-rich gravels"""
Comments,"sand (fine grained) with <5% clay, and pisolitic Fe-rich gravels"
Comments,sand from surface in tray
Comments,Sand grains and ferruginous pisolites
Comments,sand / gravel
Comments,sand/gravel
Comment_2,SAND & GRAVEL WITH CALCRETE FRAGS & FINE PISOLITES
Comment_2,"""sand, hard pan, clay"""
Comments,"sand, hard pan, clay"
Lith_Desc,"sand horizon,v.wet contam,qz"
Comments,Sand in stiff white balling clay
Lith_Desc,sand like
comments,sand-loam
Lith_Desc,"sand,Lp"
Lith_Desc,sand+Lp
Lith_Desc,"sand,Lp,+sil/fe.crete"
Comments,"sand, magnetic pisolites"
Comments,sand medium grained
Comments,sand (medium grained) with <10% clay
Comments,sand (medium to coarse grained) with <5% clay
Description,sand min go
Description,sand min lat
Comments,Sand - moderate to well sorted
Comment_2,"""sand, pebbles, calcrete"""
Comments,"sand, pebbles, calcrete"
Comments,"sand, pebbles, clay"
Comment_2,"""sand pebbles, hard calcrete"""
Comments,"sand pebbles, hard calcrete"
Comment_2,sand pebbles hard sandy calcrete
Comment_2,"""sand, pebbles, minor calcrete"""
Comment_2,sand pebbles minor calcrete
Comments,"sand, pebbles, minor calcrete"
Comment_2,"""sand, pebbles, minor scl"""
Comments,"sand, pebbles, minor scl"
Comment_2,"""sand, pebbles, pisolites"""
Comments,"sand, pebbles, pisolites"
Comments,"sand, pisolites"
Comments,"sand, pisolites, hardpan"
Comments,"sand, pisolites, laterite"
Comment_2,sand pisolites + lithic pebbles
Comment_2,sand pisolites minor silcrete/calcrete
Comments,"sand, pisolites, transported"
Comments,sand + pisolitic laterite
Comments,sand ranging from medium-coarse grained with clay matrix (10% clay)
LITH COMMENT,sand red laterite
Comments,sand-rich
Comment_2,"""sand-rich, calcrete"""
Comments,"sand-rich, calcrete"
Comment_2,"""sand-rich, calcrete, pebbles"""
Comments,"sand-rich, calcrete, pebbles"
Comment_2,sand-rich clays
Comment_2,"""sand-rich, dark clays"""
Comments,"sand-rich, dark clays"
Comment_2,"""sand-rich, hard calcrete"""
Comments,"sand-rich, hard calcrete"
Comment_2,"""sand-rich, hardpan"""
Comment_2,sand-rich hardpan
Comments,"sand-rich, hardpan"
Comment_2,"""sand-rich, hardpan + calcrete"""
Comments,sand-rich hardpan calcrete
Comments,"sand-rich, hardpan + calcrete"
Comment_2,"""sand-rich, minor calcrete"""
Comments,"sand-rich, minor calcrete"
Comment_2,"""sand-rich, minor calcrete/hadpan"""
Comments,"sand-rich, minor calcrete/hadpan"
Comment_2,"""sand-rich, minor calcrete + hardpan"""
Comment_2,"""sand-rich, minor calcrete/hardpan"""
Comments,"sand-rich, minor calcrete + hardpan"
Comments,"sand-rich, minor calcrete/hardpan"
Comment_2,sand-rich minor clay + calcrete
Comment_2,"""sand-rich, minor hardpan"""
Comments,sand-rich minor hardpan
Comments,"sand-rich, minor hardpan"
Comment_2,"""sand-rich, minor hardpan/calcrete"""
Comments,"sand-rich, minor hardpan/calcrete"
Comments,sand-rich minor harpan
Comment_2,"""sand-rich, pebbles"""
Comments,sand-rich pebbles
Comments,"sand-rich, pebbles"
Comment_2,"""sand-rich, pebbles, minor scl"""
Comments,"sand-rich, pebbles, minor scl"
Comment_2,"""sand-rich, pisolites"""
Comments,"sand-rich, pisolites"
Comment_2,"""sand-rich, pisolites, minor calcrete"""
Comments,"sand-rich, pisolites, minor calcrete"
Comments,sands
Comments,sands and calcrete
Comments,"""sands and clays, <20% clay"""
Comments,"sands and clays, <20% clay"
Comments,sands and fine gravel in hard duricrust matrix
Comments,sands and gravels with increasing meta-basalt fragments
COMMENTS,sands and laterite
Comment_2,"""sand, sandy calcrete"""
Comments,"sand, sandy calcrete"
Comment_2,"""sand, sandy calcrete, pisolites"""
Comments,"sand, sandy calcrete, pisolites"
Comment_2,sand sandy hard calcrete
Comments,sand/silt very fine grained with rare coarse grained schist fragments
Lith_Desc,sands+Lp
Comments,sands (medium to fine grained) with <5% clay
Description,sand soil
Comments,"sand, soil, scree"
COMMENTS,sands+scree
Comments,sandstone
Description,Sandstone
Comments,SANDSTONE
Comments,SANDSTONE CHIPS - EOH
Comments,sandstone chips in powder
Comment,sandstone - dacitic 141.2 pyr minor qzca vein
Comments,"sandstone, disaggregates in water"
Comment,"""sandstone grading to SHW breccia, with small siltstone interbed"""
Comments,"""Sandstone ?: gritty, assive, brown stained"""
Comment,Sandstone has wispy chloritic altn and resembles GG1
COMMENTS,sandstone pebbles
Comments,sandstone / quartzite
Lith_Desc,SANDSTONE TO
Lith_Desc,SANDSTONE TO 10 METRES
Lith_Desc,SANDSTONE TO 12 METRES
Lith_Desc,SANDSTONE TO 14 METRES
Lith_Desc,SANDSTONE TO 6 METRES
Lith_Desc,SANDSTONE TO 7 METRES
Lith_Desc,SANDSTONE TO 8 METRES
Comment_2,sandstone very! rich in qtz/silica
Comments,sandstone weakly silicified
Comments,sandstone weakly silicified 
Comment,Sandstone with breccia top.
Comments,sandstone with chloritic wisps
Comment,"""sandstone with pebble top, chlorite wisps define weak foliation"""
Comments,Sand supported lateritic pebble gravel
Comments,sands with <10% clay
Comments,sands with <10% clays
Comments,sands with <20% clay
Comments,sands with <20% clay and rare Fe-rich nodules
Comments,sands with <40% clay
Comments,sand with <10% clay
Comments,sand with <10% clay matrix
Comments,sand with <20% clay
Comments,sand with <20% clay 
Comments,sand with 20% clay and hematite-rich ironstone gravels < 2 cm
Comments,sand with 20% clay and hematite-rich ironstone gravels < 2 cm 
Comments,sand with <20% clay matrix
Comments,sand with <30% clay
Comments,sand with 30% clays
Comments,sand with 40% clay
Comments,"""sand with <40% clay, clay increasing with depth"""
Comments,"sand with <40% clay, clay increasing with depth"
Comment_2,SAND WITH ABDT PISOLITES
Comments,sand with abundant fee nodules
Comment_2,SAND WITH CALCRETE FRAGS
Comments,sand with clay matrix_poorly sorted
Comments,sand with cream hardened clay fragments
Comments,sand with gravel
Comments,sand with gravels and increasing clay component
Comment_2,SAND WITH INDURATED CALCRETE FRAGS
Comments,"""sand with iron-enriched gravel and clastic fragments, and common pisoliths """
Comments,"sand with iron-enriched gravel and clastic fragments, and common pisoliths "
Comments,sand with olive green hardened clay fragments
Comment_2,SAND WITH PARTIALLY WEATHERED MAFIC FRGS
Comments,sand with rare gravel stones
Comment_2,SAND WITH SOME IRONSTONE & MINOR CALCRETE FRAGS
Lith_Desc,sandy
Comment,Sandy
Lith_Desc,SANDY
Lith_Desc,SANDY?
COMMENTS,sandy alluvium
COMMENTS,Sandy alluvium
Comments,Sandy alluvium + Fe pisoliths
COMMENTS,Sandy alluvium +/- ironstone
COMMENTS,Sandy alluvium +/- ironstone + quartz
COMMENTS,Sandy alluvium + lithic chips
Comments,Sandy alluvium - palaeo-sands
COMMENTS,Sandy alluvium- plus Fe pisoliths
COMMENTS,Sandy alluvium - plus ferruginous clays
COMMENTS,Sandy alluvium + saprolite
Comments,sandy alluvium strongly silcretised
Comments,Sandy alluvium with transported lat nodules
Comments,sandy and silty
Comments,sandy and silty mudstone
Lith_Desc,sandy appearance
Comment,Sandy bands top of unit
Comments,sandy brown clay with increasing cream clay
Comments,sandy calcrete
Comments,sandy-calcrete-saprolite
Description,& sandy clay
Description,sandy clay
Description,Sandy clay
Comment,Sandy clay.
COMMENTS,SANDY CLAY
Comments,sandy clay <10% cg sand
description,SANDY CLAY + 10% PISO GRAVELS.
Comments,sandy clay <10% sand
Comments,sandy clay <20% clay
Comments,"""sandy clay, <20% sand"""
Comments,sandy clay (<20%) sand
Comments,"sandy clay, <20% sand"
Comments,Sandy clay 30% sand
Comments,"""sandy clay, <40% sand"""
Comments,"sandy clay, <40% sand"
Comments,Sandy clay 50/50 mix
Comments,Sandy clay 50% sand
Comments,"""sandy clay (<5% coarse quartz sand) with yellow/brown and rare black segregations, and abundant weakly magnetic ironstone fragments (< 10 mm)"""
Comments,"sandy clay (<5% coarse quartz sand) with yellow/brown and rare black segregations, and abundant weakly magnetic ironstone fragments (< 10 mm)"
description,SANDY CLAY - 80% FINE QZ SAND.
COMMENTS,Sandy clay alluvium
COMMENTS,Sandy clay and colluvium
Comments,sandy clay calcrete
Comments,Sandy clay - clay >50%
Comments,sandy clay_clay dominated
Comments,Sandy clay +/- colluvial gravel
Description,"""Sandy clay; damp, puggy"""
Description,"""Sandy clay; damp, puggy; minor ferricrete nodules"""
Description,"""Sandy clay; damp, puggy; minor ferricrete nodules and common coarse granite sands"""
Comments,sandy clay_EOH
COMMENTS,Sandy-clayey alluvium - silcretised
Lith_Desc,SANDY CLAY FERRUGINOUS SOIL WITH MINOR FERRUG
description,SANDY CLAY - FERRUGINOUS + WEAK SI INDURATION.
Comments,Sandy clay +/- Fe stone
description,SANDY CLAY + FEW PISOLITES + MINOR BR/O SILCRETE
Comments,SANDY/CLAY FINS PALE GY FNGN FRG
description,SANDY CLAY + FOLIATED SAPROLITE.
COMMENTS,Sandy clay + gravel
Comments,Sandy clay +/- gravel
Comments,sandy clay-hard calcrete
Comment_2,sandy clay + hardpan + trace pisolites
Description,Sandy clay/loam
Description,Sandy clay/loam; minor gravels
Description,sandy clay min cal
Description,sandy clay min go
Description,sandy clay & min he
Description,sandy clay &min he
Description,sandy clay min lat
Comment_2,sandy clay minor calcrete
Comment_2,SANDY CLAY + MINOR PISOLIES ONLY.
Description,Sandy clay; minor pisolithic gravels
Comment_2,sandy clay minor sil/calcrete
description,SANDY CLAY + MINOR SILCRETE. DAMP SAMPLE.
Description,sandy clay min sil
description,SANDY CLAY + MUSCOVITE.
Comment_2,"""sandy clay, pisolites"""
Comment_2,sandy clay pisolites
Comments,"sandy clay, pisolites"
description,SANDY CLAY + PISOLITES.
Comment_2,sandy clay probably transported
Comments,sandy clays
Comments,sandy clays  (<10% coarse grained sand)
Comments,"""sandy clays, <10% sand"""
Comments,sandy clays (<10% sand)  
Comments,"sandy clays, <10% sand"
Comments,sandy clays (<10% sand) with occasional gravels
Comments,sandy clays (20% coarse grained sand)
Comments,sandy clays <20% sand
Comments,sandy clays (<20% sand)
Comments,sandy clays (<30% sand)
Comments,sandy clays <40% clay
