"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid","id-2","collarid","fromdepth","todepth","units","accuracy","modifieddate-2","modifiedby-2","mrtfileid"
"208384738",27460431,"Text1","BD",NULL,NULL,1230399,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384737",27460431,"Col_2","PP",NULL,NULL,1230398,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384736",27460431,"Col_1","OR",NULL,NULL,1230397,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384735",27460431,"Colour_Int","d",NULL,NULL,1230396,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384734",27460431,"Regolith_Profile","SR",NULL,NULL,1230394,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384733",27460431,"Weathering_Oxide","SW",NULL,NULL,1230393,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384732",27460431,"Code_System","GBG",NULL,NULL,1230392,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384731",27460431,"Lith3","-",NULL,NULL,1230391,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384730",27460431,"Lith2","-",NULL,NULL,1230390,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384729",27460431,"Lith1","ACI",NULL,NULL,1230389,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384728",27460431,"RockPlot","ACI",NULL,NULL,1230388,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384727",27460431,"Priority","0",NULL,NULL,1230387,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"208384726",27460431,"DataSet","WINDDINE",NULL,NULL,1230383,27460431,1664824,"67","68",NULL,NULL,NULL,NULL,52171
"223136859",29938346,"Comments","sw with veins",NULL,NULL,1316921,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136858",29938346,"Vein1","QC",NULL,NULL,1316919,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136857",29938346,"Strength","H",NULL,NULL,1316918,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136856",29938346,"Samp_Qual","GS",NULL,NULL,1316916,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136855",29938346,"Structure","SSF",NULL,NULL,1316915,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136854",29938346,"Sulph1_per","0.1",NULL,NULL,1316910,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136853",29938346,"Sulph1","PY",NULL,NULL,1316909,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136852",29938346,"Mineralogy_3","SE",NULL,NULL,1316902,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136851",29938346,"Mineralogy_2","TA",NULL,NULL,1316901,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136850",29938346,"Mineralogy_1","CH",NULL,NULL,1316900,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136849",29938346,"Text1","SF",NULL,NULL,1316898,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136848",29938346,"Col_1","OL",NULL,NULL,1316896,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136847",29938346,"Colour_Int","l",NULL,NULL,1316895,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136846",29938346,"Weathering_Profile","F",NULL,NULL,1316893,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136845",29938346,"Weathering_Oxide","F",NULL,NULL,1316892,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136844",29938346,"Lith3","-",NULL,NULL,1316891,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136843",29938346,"Lith2","-",NULL,NULL,1316890,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136842",29938346,"Lith1","AUT",NULL,NULL,1316889,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"223136841",29938346,"DataSet","SSTONE",NULL,NULL,1316885,29938346,1805585,"140.1","143.25",NULL,NULL,NULL,NULL,56116
"235815341",31785731,"H2O","d",NULL,NULL,1390523,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815340",31785731,"SQ","g",NULL,NULL,1390522,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815339",31785731,"Text","bdd",NULL,NULL,1390509,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815338",31785731,"Min2","cly",NULL,NULL,1390490,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815337",31785731,"Min1","sil",NULL,NULL,1390488,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815336",31785731,"Colour1","wh",NULL,NULL,1390487,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815335",31785731,"Gsize","fg",NULL,NULL,1390486,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815334",31785731,"Fe_Est_Grade","l",NULL,NULL,1390485,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815333",31785731,"Lith2","S",NULL,NULL,1390482,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"235815332",31785731,"Lith1","Sct",NULL,NULL,1390481,31785731,1932292,"7","12",NULL,NULL,NULL,NULL,59545
"86530154",11476047,"Comments","?!",NULL,NULL,511786,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530153",11476047,"Texture","bnd",NULL,NULL,511779,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530152",11476047,"Mineralisation2","cht",NULL,NULL,511776,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530151",11476047,"Mineralisation1","cly",NULL,NULL,511775,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530150",11476047,"Grain","vfg",NULL,NULL,511774,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530149",11476047,"Lithology1","Slc",NULL,NULL,511772,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530148",11476047,"Regolith","Lsf",NULL,NULL,511771,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"86530147",11476047,"Colour","lgnye",NULL,NULL,511769,11476047,792949,"79","90",NULL,NULL,NULL,NULL,22458
"103450546",13618722,"Comments","whitish to blue grey mottled with moderately magnetic BIF wisps still evident; with some quartzite beds and limestone; bedding irregular and wispy; locally brecciated; with extensive whitish to cream yellow colored mottled areas; possible very fine local ",NULL,NULL,620827,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450545",13618722,"Vn1pc","5",NULL,NULL,620815,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450544",13618722,"Vn1","pyo",NULL,NULL,620814,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450543",13618722,"Text","bdd",NULL,NULL,620812,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450542",13618722,"Alt1_S","m",NULL,NULL,620803,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450541",13618722,"Alt1","cct",NULL,NULL,620801,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450540",13618722,"Min3","cct",NULL,NULL,620795,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450539",13618722,"Min2","sil",NULL,NULL,620793,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450538",13618722,"Min1","mnt",NULL,NULL,620791,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450537",13618722,"Colour1","wh",NULL,NULL,620790,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450536",13618722,"Gsize","vfg",NULL,NULL,620789,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450535",13618722,"Lith2","Ssq",NULL,NULL,620785,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"103450534",13618722,"Lith1","Sif",NULL,NULL,620784,13618722,931220,"177.4","189.3",NULL,NULL,NULL,NULL,26783
"86497681",11472620,"Vein1%","0.1",NULL,NULL,511781,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497680",11472620,"Vein1","qtz",NULL,NULL,511780,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497679",11472620,"Texture","mas",NULL,NULL,511779,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497678",11472620,"Mineralisation2","qtz",NULL,NULL,511776,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497677",11472620,"Mineralisation1","mnt",NULL,NULL,511775,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497676",11472620,"Grain","fg",NULL,NULL,511774,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497675",11472620,"Lithology1","Sif",NULL,NULL,511772,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86497674",11472620,"Colour","gybk",NULL,NULL,511769,11472620,792858,"200","204",NULL,NULL,NULL,NULL,22458
"86479901",11470414,"Comments","Mixed Mm/metagabbro + Sif (riebeckite/amphibole rock) sulphide - (fg) pyrite?",NULL,NULL,511786,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479900",11470414,"Texture","grn",NULL,NULL,511779,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479899",11470414,"Structure","bnd",NULL,NULL,511778,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479898",11470414,"Mineralisation2","mnt",NULL,NULL,511776,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479897",11470414,"Mineralisation1","amp",NULL,NULL,511775,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479896",11470414,"Grain","Mg",NULL,NULL,511774,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479895",11470414,"Lithology2","Sif",NULL,NULL,511773,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479894",11470414,"Lithology1","Mm",NULL,NULL,511772,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479893",11470414,"Weathering Intensity","Fr",NULL,NULL,511770,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86479892",11470414,"Colour","gygn",NULL,NULL,511769,11470414,792808,"160","162",NULL,NULL,NULL,NULL,22458
"86481763",11470660,"Comments","irreg wispy bedding",NULL,NULL,511786,11470660,792818,"308.8","310.2",NULL,NULL,NULL,NULL,22458
"86481762",11470660,"Lithology1","Spt",NULL,NULL,511772,11470660,792818,"308.8","310.2",NULL,NULL,NULL,NULL,22458
"86481761",11470660,"Colour","gy   ",NULL,NULL,511769,11470660,792818,"308.8","310.2",NULL,NULL,NULL,NULL,22458
"208375498",27459999,"MAPINFO_ID","862572",NULL,NULL,1230427,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375497",27459999,"Comments","BIF",NULL,NULL,1230425,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375496",27459999,"Strength","H",NULL,NULL,1230419,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375495",27459999,"WATER","WE",NULL,NULL,1230418,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375494",27459999,"Samp_Qual","GS",NULL,NULL,1230417,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375493",27459999,"Alt1","HM",NULL,NULL,1230406,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375492",27459999,"Mineralogy_2","SI",NULL,NULL,1230402,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375491",27459999,"Mineralogy_1","HM",NULL,NULL,1230401,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375490",27459999,"Text2","BD",NULL,NULL,1230400,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375489",27459999,"Text1","FG",NULL,NULL,1230399,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375488",27459999,"Col_2","BN",NULL,NULL,1230398,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375487",27459999,"Col_1","BK",NULL,NULL,1230397,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375486",27459999,"Colour_Int","m",NULL,NULL,1230396,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375485",27459999,"Regolith_Profile","LS",NULL,NULL,1230394,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375484",27459999,"Weathering_Oxide","MW",NULL,NULL,1230393,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375483",27459999,"Code_System","GBG",NULL,NULL,1230392,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375482",27459999,"Lith3","-",NULL,NULL,1230391,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375481",27459999,"Lith2","-",NULL,NULL,1230390,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375480",27459999,"Lith1","ACI",NULL,NULL,1230389,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375479",27459999,"RockPlot","ACI",NULL,NULL,1230388,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375478",27459999,"Priority","0",NULL,NULL,1230387,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"208375477",27459999,"DataSet","WINDDINE",NULL,NULL,1230383,27459999,1664820,"94","95",NULL,NULL,NULL,NULL,52171
"86506036",11473573,"H2O","d",NULL,NULL,511785,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506035",11473573,"SQ","G",NULL,NULL,511784,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506034",11473573,"Texture","mas",NULL,NULL,511779,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506033",11473573,"Structure","bnd",NULL,NULL,511778,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506032",11473573,"Mineralisation2","qtz",NULL,NULL,511776,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506031",11473573,"Mineralisation1","mnt",NULL,NULL,511775,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506030",11473573,"Grain","fg",NULL,NULL,511774,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506029",11473573,"Lithology1","Sif",NULL,NULL,511772,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"86506028",11473573,"Colour","dgy",NULL,NULL,511769,11473573,792876,"130","131",NULL,NULL,NULL,NULL,22458
"138603044",18820094,"Comments","Fresh unit of thinly bedded BIF;slightly weathered beds locally.Chert beds contorted btn 57;57.3m;57.8;58.3m. Minor faulting btn 55.8;56.3m.",NULL,NULL,867356,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603043",18820094,"Slf1pc","1",NULL,NULL,867348,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603042",18820094,"Slf1","pyr",NULL,NULL,867347,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603041",18820094,"Vn1pc","1",NULL,NULL,867344,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603040",18820094,"Vn1","qtz",NULL,NULL,867343,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603039",18820094,"Text","bdd",NULL,NULL,867341,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603038",18820094,"Min3","cht",NULL,NULL,867324,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603037",18820094,"Min2","sil",NULL,NULL,867322,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603036",18820094,"Min1","mnt",NULL,NULL,867320,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603035",18820094,"Colour1","gy",NULL,NULL,867319,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603034",18820094,"Gsize","vfg",NULL,NULL,867318,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603033",18820094,"Fe_1","MOM",NULL,NULL,867315,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"138603032",18820094,"Lith1","Sif",NULL,NULL,867313,18820094,1233238,"52.6","59",NULL,NULL,NULL,NULL,37131
"20538079",2538232,"Prospect","Silverstone",NULL,NULL,116915,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538078",2538232,"Comments","minor calcrete",NULL,NULL,116914,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538077",2538232,"Mineralisation2","go",NULL,NULL,116901,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538076",2538232,"Mineralisation1","cy",NULL,NULL,116900,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538075",2538232,"Colour","cr",NULL,NULL,116899,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538074",2538232,"Grain_Size","vfg",NULL,NULL,116898,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538073",2538232,"Lithology1","Czk",NULL,NULL,116896,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"20538072",2538232,"Weathering_Intensity","ew",NULL,NULL,116894,2538232,153813,"14","16",NULL,NULL,NULL,NULL,5255
"86499737",11472871,"Vein1%","3",NULL,NULL,511781,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499736",11472871,"Vein1","qtz",NULL,NULL,511780,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499735",11472871,"Texture","mas",NULL,NULL,511779,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499734",11472871,"Structure","bnd",NULL,NULL,511778,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499733",11472871,"Mineralisation3","qtz",NULL,NULL,511777,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499732",11472871,"Mineralisation2","hem",NULL,NULL,511776,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499731",11472871,"Mineralisation1","goe",NULL,NULL,511775,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499730",11472871,"Grain","fg",NULL,NULL,511774,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499729",11472871,"Lithology1","Sif",NULL,NULL,511772,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499728",11472871,"Regolith","Lkf",NULL,NULL,511771,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"86499727",11472871,"Colour","br",NULL,NULL,511769,11472871,792863,"14","16",NULL,NULL,NULL,NULL,22458
"239511251",32315064,"m2","PY",NULL,NULL,1423119,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511250",32315064,"pc_m2","1",NULL,NULL,1423118,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511249",32315064,"s_m2","ST",NULL,NULL,1423117,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511248",32315064,"m1","QZ",NULL,NULL,1423116,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511247",32315064,"pc_m1","2",NULL,NULL,1423115,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511246",32315064,"s_m1","AG",NULL,NULL,1423114,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511245",32315064,"t_s","FGN",NULL,NULL,1423109,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511244",32315064,"t_p","FIS",NULL,NULL,1423108,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511243",32315064,"rck2","SBS",NULL,NULL,1423107,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511242",32315064,"a_o","O",NULL,NULL,1423106,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511241",32315064,"rck1","TMPH",NULL,NULL,1423105,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511240",32315064,"co1","GY",NULL,NULL,1423102,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511239",32315064,"cv1","M",NULL,NULL,1423101,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511238",32315064,"wt","W",NULL,NULL,1423100,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"239511237",32315064,"DataSet","BUGEYE",NULL,NULL,1423095,32315064,1987184,"122","134",NULL,NULL,NULL,NULL,61088
"223119262",29937215,"WATER","DR",NULL,NULL,1316917,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119261",29937215,"Samp_Qual","GS",NULL,NULL,1316916,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119260",29937215,"Alt2","GO",NULL,NULL,1316907,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119259",29937215,"Alt1","CB",NULL,NULL,1316905,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119258",29937215,"Mineralogy_3","CB",NULL,NULL,1316902,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119257",29937215,"Mineralogy_2","GO",NULL,NULL,1316901,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119256",29937215,"Mineralogy_1","CY",NULL,NULL,1316900,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119255",29937215,"Text1","FG",NULL,NULL,1316898,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119254",29937215,"Colour_Int","YW",NULL,NULL,1316895,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119253",29937215,"Colour_Plot","YW",NULL,NULL,1316894,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119252",29937215,"Weathering_Profile","LS",NULL,NULL,1316893,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119251",29937215,"Weathering_Oxide","EW",NULL,NULL,1316892,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119250",29937215,"Lith3","-",NULL,NULL,1316891,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119249",29937215,"Lith2","-",NULL,NULL,1316890,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119248",29937215,"Lith1","AU",NULL,NULL,1316889,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"223119247",29937215,"DataSet","M1",NULL,NULL,1316885,29937215,1805556,"42","43",NULL,NULL,NULL,NULL,56116
"239511141",32315058,"wqn","D",NULL,NULL,1423126,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511140",32315058,"m1","QZ",NULL,NULL,1423116,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511139",32315058,"pc_m1","1",NULL,NULL,1423115,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511138",32315058,"s_m1","AG",NULL,NULL,1423114,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511137",32315058,"t_s","FOM",NULL,NULL,1423109,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511136",32315058,"t_p","SOF",NULL,NULL,1423108,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511135",32315058,"rck2","RCY",NULL,NULL,1423107,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511134",32315058,"a_o","A",NULL,NULL,1423106,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511133",32315058,"rck1","TMPH",NULL,NULL,1423105,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511132",32315058,"co2","BN",NULL,NULL,1423104,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511131",32315058,"cv2","M",NULL,NULL,1423103,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511130",32315058,"co1","MV",NULL,NULL,1423102,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
"239511129",32315058,"cv1","M",NULL,NULL,1423101,32315058,1987184,"74","79",NULL,NULL,NULL,NULL,61088
